"id","year","state_name","state_code","cause","cases","injured","died"
333,"2018","Nagaland","13","Defect In Mechanical Condition Of Motor Vehicle",9.0,36.0,8.0
334,"2018","Nagaland","13","Driving Under Influence Of Drug/Alcohol",7.0,7.0,4.0
335,"2018","Nagaland","13","Lack Of Road Infrastructure",3.0,7.0,2.0
336,"2018","Nagaland","13","Other Causes",0.0,0.0,0.0
337,"2018","Nagaland","13","Over Speeding",13.0,18.0,9.0
338,"2018","Nagaland","13","Physical Fatigue Of Drivers",0.0,0.0,0.0
339,"2018","Nagaland","13","Total Road Accidents",50.0,90.0,35.0
340,"2018","Nagaland","13","Unmanned Railway Crossing Accidents",9.0,0.0,9.0
341,"2018","Nagaland","13","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
342,"2018","Nagaland","13","Weather Condition (Others Causes)",1.0,1.0,1.0
343,"2018","Nagaland","13","Weather Condition (Poor Visibility)",0.0,0.0,0.0
344,"2018","Nagaland","13","Weather Condition (Total)",1.0,1.0,1.0
345,"2018","Odisha","21","Animal Crossing",13.0,34.0,32.0
346,"2018","Odisha","21","Causes Not Known",264.0,236.0,137.0
347,"2018","Odisha","21","Dangerous Or Careless Driving/ Over-Taking/Etc.",1172.0,969.0,592.0
348,"2018","Odisha","21","Defect In Mechanical Condition Of Motor Vehicle",69.0,52.0,20.0
349,"2018","Odisha","21","Driving Under Influence Of Drug/Alcohol",458.0,467.0,212.0
350,"2018","Odisha","21","Lack Of Road Infrastructure",281.0,339.0,79.0
351,"2018","Odisha","21","Other Causes",2076.0,2134.0,1019.0
352,"2018","Odisha","21","Over Speeding",6021.0,6503.0,2873.0
353,"2018","Odisha","21","Physical Fatigue Of Drivers",0.0,0.0,0.0
354,"2018","Odisha","21","Total Road Accidents",11262.0,11389.0,5236.0
355,"2018","Odisha","21","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
356,"2018","Odisha","21","Vehicles Parking At Road Shoulders",786.0,564.0,241.0
357,"2018","Odisha","21","Weather Condition (Others Causes)",59.0,44.0,11.0
358,"2018","Odisha","21","Weather Condition (Poor Visibility)",63.0,47.0,20.0
359,"2018","Odisha","21","Weather Condition (Total)",122.0,91.0,31.0
360,"2018","Puducherry","34","Animal Crossing",0.0,0.0,0.0
361,"2018","Puducherry","34","Causes Not Known",0.0,0.0,0.0
362,"2018","Puducherry","34","Dangerous Or Careless Driving/ Over-Taking/Etc.",32.0,0.0,0.0
363,"2018","Puducherry","34","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
364,"2018","Puducherry","34","Driving Under Influence Of Drug/Alcohol",22.0,22.0,2.0
365,"2018","Puducherry","34","Lack Of Road Infrastructure",0.0,0.0,0.0
366,"2018","Puducherry","34","Other Causes",520.0,682.0,114.0
367,"2018","Puducherry","34","Over Speeding",1023.0,1023.0,110.0
368,"2018","Puducherry","34","Physical Fatigue Of Drivers",0.0,0.0,0.0
369,"2018","Puducherry","34","Total Road Accidents",1597.0,1727.0,226.0
370,"2018","Puducherry","34","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
371,"2018","Puducherry","34","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
372,"2018","Puducherry","34","Weather Condition (Others Causes)",0.0,0.0,0.0
373,"2018","Puducherry","34","Weather Condition (Poor Visibility)",0.0,0.0,0.0
374,"2018","Puducherry","34","Weather Condition (Total)",0.0,0.0,0.0
375,"2018","Punjab","3","Animal Crossing",201.0,94.0,151.0
376,"2018","Punjab","3","Causes Not Known",117.0,52.0,92.0
377,"2018","Punjab","3","Dangerous Or Careless Driving/ Over-Taking/Etc.",1496.0,817.0,1181.0
378,"2018","Punjab","3","Defect In Mechanical Condition Of Motor Vehicle",140.0,87.0,96.0
379,"2018","Punjab","3","Driving Under Influence Of Drug/Alcohol",200.0,154.0,163.0
380,"2018","Punjab","3","Lack Of Road Infrastructure",140.0,80.0,71.0
381,"2018","Punjab","3","Other Causes",304.0,170.0,218.0
382,"2018","Punjab","3","Over Speeding",2880.0,1454.0,2176.0
383,"2018","Punjab","3","Physical Fatigue Of Drivers",99.0,45.0,66.0
384,"2018","Punjab","3","Total Road Accidents",6424.0,3339.0,4738.0
385,"2018","Punjab","3","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
386,"2018","Punjab","3","Vehicles Parking At Road Shoulders",164.0,61.0,85.0
387,"2018","Punjab","3","Weather Condition (Others Causes)",237.0,104.0,135.0
388,"2018","Punjab","3","Weather Condition (Poor Visibility)",446.0,221.0,304.0
389,"2018","Punjab","3","Weather Condition (Total)",683.0,325.0,439.0
390,"2018","Rajasthan","8","Animal Crossing",84.0,75.0,43.0
391,"2018","Rajasthan","8","Causes Not Known",216.0,250.0,129.0
392,"2018","Rajasthan","8","Dangerous Or Careless Driving/ Over-Taking/Etc.",4789.0,4743.0,2164.0
393,"2018","Rajasthan","8","Defect In Mechanical Condition Of Motor Vehicle",111.0,148.0,75.0
394,"2018","Rajasthan","8","Driving Under Influence Of Drug/Alcohol",587.0,638.0,285.0
395,"2018","Rajasthan","8","Lack Of Road Infrastructure",50.0,49.0,35.0
396,"2018","Rajasthan","8","Other Causes",3244.0,3048.0,1520.0
397,"2018","Rajasthan","8","Over Speeding",12546.0,12456.0,5994.0
398,"2018","Rajasthan","8","Physical Fatigue Of Drivers",44.0,49.0,29.0
399,"2018","Rajasthan","8","Total Road Accidents",21743.0,21547.0,10320.0
400,"2018","Rajasthan","8","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
401,"2018","Rajasthan","8","Vehicles Parking At Road Shoulders",25.0,36.0,16.0
402,"2018","Rajasthan","8","Weather Condition (Others Causes)",24.0,24.0,9.0
403,"2018","Rajasthan","8","Weather Condition (Poor Visibility)",23.0,31.0,21.0
404,"2018","Rajasthan","8","Weather Condition (Total)",47.0,55.0,30.0
405,"2018","Sikkim","11","Animal Crossing",0.0,0.0,0.0
406,"2018","Sikkim","11","Causes Not Known",5.0,18.0,9.0
407,"2018","Sikkim","11","Dangerous Or Careless Driving/ Over-Taking/Etc.",38.0,97.0,25.0
408,"2018","Sikkim","11","Defect In Mechanical Condition Of Motor Vehicle",9.0,21.0,2.0
409,"2018","Sikkim","11","Driving Under Influence Of Drug/Alcohol",15.0,26.0,0.0
410,"2018","Sikkim","11","Lack Of Road Infrastructure",7.0,13.0,3.0
411,"2018","Sikkim","11","Other Causes",24.0,50.0,6.0
412,"2018","Sikkim","11","Over Speeding",52.0,102.0,17.0
413,"2018","Sikkim","11","Physical Fatigue Of Drivers",4.0,1.0,1.0
414,"2018","Sikkim","11","Total Road Accidents",169.0,357.0,71.0
415,"2018","Sikkim","11","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
416,"2018","Sikkim","11","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
417,"2018","Sikkim","11","Weather Condition (Others Causes)",9.0,17.0,7.0
418,"2018","Sikkim","11","Weather Condition (Poor Visibility)",6.0,12.0,1.0
419,"2018","Sikkim","11","Weather Condition (Total)",15.0,29.0,8.0
420,"2018","Tamil Nadu","33","Animal Crossing",437.0,704.0,87.0
421,"2018","Tamil Nadu","33","Causes Not Known",264.0,225.0,64.0
422,"2018","Tamil Nadu","33","Dangerous Or Careless Driving/ Over-Taking/Etc.",9503.0,10568.0,1568.0
423,"2018","Tamil Nadu","33","Defect In Mechanical Condition Of Motor Vehicle",479.0,481.0,145.0
424,"2018","Tamil Nadu","33","Driving Under Influence Of Drug/Alcohol",912.0,927.0,143.0
425,"2018","Tamil Nadu","33","Lack Of Road Infrastructure",696.0,710.0,274.0
426,"2018","Tamil Nadu","33","Other Causes",3853.0,5836.0,346.0
427,"2018","Tamil Nadu","33","Over Speeding",46123.0,53251.0,9224.0
428,"2018","Tamil Nadu","33","Physical Fatigue Of Drivers",259.0,266.0,15.0
429,"2018","Tamil Nadu","33","Total Road Accidents",63920.0,74537.0,12216.0
430,"2018","Tamil Nadu","33","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
431,"2018","Tamil Nadu","33","Vehicles Parking At Road Shoulders",569.0,682.0,118.0
432,"2018","Tamil Nadu","33","Weather Condition (Others Causes)",709.0,756.0,214.0
433,"2018","Tamil Nadu","33","Weather Condition (Poor Visibility)",116.0,131.0,18.0
434,"2018","Tamil Nadu","33","Weather Condition (Total)",825.0,887.0,232.0
435,"2018","Telangana","36","Animal Crossing",493.0,687.0,203.0
436,"2018","Telangana","36","Causes Not Known",280.0,326.0,110.0
437,"2018","Telangana","36","Dangerous Or Careless Driving/ Over-Taking/Etc.",2070.0,2091.0,650.0
438,"2018","Telangana","36","Defect In Mechanical Condition Of Motor Vehicle",28.0,25.0,3.0
439,"2018","Telangana","36","Driving Under Influence Of Drug/Alcohol",168.0,163.0,49.0
440,"2018","Telangana","36","Lack Of Road Infrastructure",21.0,39.0,13.0
441,"2018","Telangana","36","Other Causes",226.0,295.0,104.0
442,"2018","Telangana","36","Over Speeding",18649.0,19617.0,5377.0
443,"2018","Telangana","36","Physical Fatigue Of Drivers",12.0,11.0,7.0
444,"2018","Telangana","36","Total Road Accidents",22230.0,23613.0,6603.0
445,"2018","Telangana","36","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
446,"2018","Telangana","36","Vehicles Parking At Road Shoulders",136.0,188.0,30.0
447,"2018","Telangana","36","Weather Condition (Others Causes)",142.0,164.0,57.0
448,"2018","Telangana","36","Weather Condition (Poor Visibility)",5.0,7.0,0.0
449,"2018","Telangana","36","Weather Condition (Total)",147.0,171.0,57.0
450,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Animal Crossing",0.0,0.0,0.0
451,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Causes Not Known",0.0,0.0,0.0
452,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Dangerous Or Careless Driving/ Over-Taking/Etc.",54.0,30.0,42.0
453,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
454,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Driving Under Influence Of Drug/Alcohol",1.0,0.0,0.0
455,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Lack Of Road Infrastructure",1.0,0.0,1.0
456,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Other Causes",0.0,0.0,0.0
457,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Over Speeding",93.0,122.0,45.0
458,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Physical Fatigue Of Drivers",0.0,0.0,0.0
459,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Total Road Accidents",151.0,152.0,90.0
460,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
461,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Vehicles Parking At Road Shoulders",1.0,0.0,1.0
462,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Weather Condition (Others Causes)",0.0,0.0,0.0
463,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Weather Condition (Poor Visibility)",1.0,0.0,1.0
464,"2018","The Dadra And Nagar Haveli And Daman And Diu","38","Weather Condition (Total)",1.0,0.0,1.0
465,"2018","Tripura","16","Animal Crossing",0.0,0.0,0.0
466,"2018","Tripura","16","Causes Not Known",0.0,0.0,0.0
467,"2018","Tripura","16","Dangerous Or Careless Driving/ Over-Taking/Etc.",131.0,189.0,49.0
468,"2018","Tripura","16","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
469,"2018","Tripura","16","Driving Under Influence Of Drug/Alcohol",41.0,68.0,20.0
470,"2018","Tripura","16","Lack Of Road Infrastructure",0.0,0.0,0.0
471,"2018","Tripura","16","Other Causes",0.0,0.0,0.0
472,"2018","Tripura","16","Over Speeding",366.0,472.0,136.0
473,"2018","Tripura","16","Physical Fatigue Of Drivers",0.0,0.0,0.0
474,"2018","Tripura","16","Total Road Accidents",551.0,741.0,212.0
475,"2018","Tripura","16","Unmanned Railway Crossing Accidents",12.0,0.0,12.0
476,"2018","Tripura","16","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
477,"2018","Tripura","16","Weather Condition (Others Causes)",11.0,10.0,6.0
478,"2018","Tripura","16","Weather Condition (Poor Visibility)",2.0,2.0,1.0
479,"2018","Tripura","16","Weather Condition (Total)",13.0,12.0,7.0
480,"2018","Uttar Pradesh","9","Animal Crossing",371.0,277.0,217.0
481,"2018","Uttar Pradesh","9","Causes Not Known",879.0,536.0,460.0
482,"2018","Uttar Pradesh","9","Dangerous Or Careless Driving/ Over-Taking/Etc.",20251.0,12425.0,12573.0
483,"2018","Uttar Pradesh","9","Defect In Mechanical Condition Of Motor Vehicle",141.0,147.0,116.0
484,"2018","Uttar Pradesh","9","Driving Under Influence Of Drug/Alcohol",1452.0,899.0,754.0
485,"2018","Uttar Pradesh","9","Lack Of Road Infrastructure",142.0,170.0,109.0
486,"2018","Uttar Pradesh","9","Other Causes",1584.0,906.0,845.0
487,"2018","Uttar Pradesh","9","Over Speeding",10848.0,5939.0,6522.0
488,"2018","Uttar Pradesh","9","Physical Fatigue Of Drivers",113.0,126.0,111.0
489,"2018","Uttar Pradesh","9","Total Road Accidents",36855.0,22322.0,22541.0
490,"2018","Uttar Pradesh","9","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
491,"2018","Uttar Pradesh","9","Vehicles Parking At Road Shoulders",148.0,126.0,123.0
492,"2018","Uttar Pradesh","9","Weather Condition (Others Causes)",310.0,282.0,230.0
493,"2018","Uttar Pradesh","9","Weather Condition (Poor Visibility)",616.0,489.0,481.0
494,"2018","Uttar Pradesh","9","Weather Condition (Total)",926.0,771.0,711.0
495,"2018","Uttarakhand","5","Animal Crossing",15.0,11.0,2.0
496,"2018","Uttarakhand","5","Causes Not Known",154.0,187.0,126.0
497,"2018","Uttarakhand","5","Dangerous Or Careless Driving/ Over-Taking/Etc.",433.0,444.0,267.0
498,"2018","Uttarakhand","5","Defect In Mechanical Condition Of Motor Vehicle",20.0,24.0,15.0
499,"2018","Uttarakhand","5","Driving Under Influence Of Drug/Alcohol",41.0,41.0,35.0
500,"2018","Uttarakhand","5","Lack Of Road Infrastructure",40.0,159.0,109.0
501,"2018","Uttarakhand","5","Other Causes",0.0,0.0,0.0
502,"2018","Uttarakhand","5","Over Speeding",529.0,550.0,369.0
503,"2018","Uttarakhand","5","Physical Fatigue Of Drivers",11.0,6.0,5.0
504,"2018","Uttarakhand","5","Total Road Accidents",1469.0,1583.0,1073.0
505,"2018","Uttarakhand","5","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
506,"2018","Uttarakhand","5","Vehicles Parking At Road Shoulders",1.0,2.0,1.0
507,"2018","Uttarakhand","5","Weather Condition (Others Causes)",125.0,102.0,75.0
508,"2018","Uttarakhand","5","Weather Condition (Poor Visibility)",100.0,57.0,69.0
509,"2018","Uttarakhand","5","Weather Condition (Total)",225.0,159.0,144.0
510,"2018","West Bengal","19","Animal Crossing",105.0,67.0,56.0
511,"2018","West Bengal","19","Causes Not Known",787.0,692.0,240.0
512,"2018","West Bengal","19","Dangerous Or Careless Driving/ Over-Taking/Etc.",2920.0,3115.0,1402.0
513,"2018","West Bengal","19","Defect In Mechanical Condition Of Motor Vehicle",764.0,559.0,445.0
514,"2018","West Bengal","19","Driving Under Influence Of Drug/Alcohol",303.0,342.0,113.0
515,"2018","West Bengal","19","Lack Of Road Infrastructure",269.0,220.0,39.0
516,"2018","West Bengal","19","Other Causes",2125.0,1938.0,1060.0
517,"2018","West Bengal","19","Over Speeding",3137.0,2788.0,1719.0
518,"2018","West Bengal","19","Physical Fatigue Of Drivers",92.0,58.0,35.0
519,"2018","West Bengal","19","Total Road Accidents",11827.0,10839.0,5469.0
520,"2018","West Bengal","19","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
521,"2018","West Bengal","19","Vehicles Parking At Road Shoulders",182.0,138.0,30.0
522,"2018","West Bengal","19","Weather Condition (Others Causes)",589.0,559.0,189.0
523,"2018","West Bengal","19","Weather Condition (Poor Visibility)",554.0,363.0,141.0
524,"2018","West Bengal","19","Weather Condition (Total)",1143.0,922.0,330.0
525,"2019","Andhra Pradesh","28","Animal Crossing",62.0,67.0,41.0
526,"2019","Andhra Pradesh","28","Causes Not Known",717.0,1832.0,48.0
527,"2019","Andhra Pradesh","28","Dangerous Or Careless Driving/ Over-Taking/Etc.",5899.0,6807.0,2277.0
528,"2019","Andhra Pradesh","28","Defect In Mechanical Condition Of Motor Vehicle",7.0,8.0,8.0
529,"2019","Andhra Pradesh","28","Driving Under Influence Of Drug/Alcohol",77.0,111.0,41.0
530,"2019","Andhra Pradesh","28","Lack Of Road Infrastructure",15.0,29.0,2.0
531,"2019","Andhra Pradesh","28","Other Causes",675.0,783.0,276.0
532,"2019","Andhra Pradesh","28","Over Speeding",12866.0,14570.0,5123.0
533,"2019","Andhra Pradesh","28","Physical Fatigue Of Drivers",9.0,6.0,5.0
534,"2019","Andhra Pradesh","28","Total Road Accidents",20677.0,24619.0,7984.0
535,"2019","Andhra Pradesh","28","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
536,"2019","Andhra Pradesh","28","Vehicles Parking At Road Shoulders",96.0,103.0,58.0
537,"2019","Andhra Pradesh","28","Weather Condition (Others Causes)",193.0,231.0,91.0
538,"2019","Andhra Pradesh","28","Weather Condition (Poor Visibility)",61.0,72.0,14.0
539,"2019","Andhra Pradesh","28","Weather Condition (Total)",254.0,303.0,105.0
540,"2019","Arunachal Pradesh","12","Animal Crossing",0.0,0.0,0.0
541,"2019","Arunachal Pradesh","12","Causes Not Known",14.0,15.0,6.0
542,"2019","Arunachal Pradesh","12","Dangerous Or Careless Driving/ Over-Taking/Etc.",59.0,49.0,23.0
543,"2019","Arunachal Pradesh","12","Defect In Mechanical Condition Of Motor Vehicle",16.0,49.0,10.0
544,"2019","Arunachal Pradesh","12","Driving Under Influence Of Drug/Alcohol",1.0,4.0,3.0
545,"2019","Arunachal Pradesh","12","Lack Of Road Infrastructure",2.0,10.0,0.0
546,"2019","Arunachal Pradesh","12","Other Causes",24.0,37.0,20.0
547,"2019","Arunachal Pradesh","12","Over Speeding",76.0,97.0,41.0
548,"2019","Arunachal Pradesh","12","Physical Fatigue Of Drivers",0.0,0.0,0.0
549,"2019","Arunachal Pradesh","12","Total Road Accidents",200.0,275.0,109.0
550,"2019","Arunachal Pradesh","12","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
551,"2019","Arunachal Pradesh","12","Vehicles Parking At Road Shoulders",2.0,1.0,0.0
552,"2019","Arunachal Pradesh","12","Weather Condition (Others Causes)",5.0,0.0,6.0
553,"2019","Arunachal Pradesh","12","Weather Condition (Poor Visibility)",1.0,13.0,0.0
554,"2019","Arunachal Pradesh","12","Weather Condition (Total)",6.0,13.0,6.0
555,"2019","Assam","18","Animal Crossing",73.0,59.0,23.0
556,"2019","Assam","18","Causes Not Known",105.0,106.0,44.0
557,"2019","Assam","18","Dangerous Or Careless Driving/ Over-Taking/Etc.",1775.0,1577.0,823.0
558,"2019","Assam","18","Defect In Mechanical Condition Of Motor Vehicle",60.0,44.0,29.0
559,"2019","Assam","18","Driving Under Influence Of Drug/Alcohol",261.0,223.0,108.0
560,"2019","Assam","18","Lack Of Road Infrastructure",215.0,209.0,76.0
561,"2019","Assam","18","Other Causes",134.0,139.0,49.0
562,"2019","Assam","18","Over Speeding",4440.0,3855.0,1780.0
563,"2019","Assam","18","Physical Fatigue Of Drivers",72.0,77.0,26.0
564,"2019","Assam","18","Total Road Accidents",8055.0,7081.0,3245.0
565,"2019","Assam","18","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
566,"2019","Assam","18","Vehicles Parking At Road Shoulders",113.0,99.0,41.0
567,"2019","Assam","18","Weather Condition (Others Causes)",580.0,502.0,177.0
568,"2019","Assam","18","Weather Condition (Poor Visibility)",227.0,191.0,69.0
569,"2019","Assam","18","Weather Condition (Total)",807.0,693.0,246.0
570,"2019","Bihar","10","Animal Crossing",270.0,115.0,87.0
571,"2019","Bihar","10","Causes Not Known",142.0,96.0,98.0
572,"2019","Bihar","10","Dangerous Or Careless Driving/ Over-Taking/Etc.",2450.0,1630.0,1862.0
573,"2019","Bihar","10","Defect In Mechanical Condition Of Motor Vehicle",259.0,198.0,245.0
574,"2019","Bihar","10","Driving Under Influence Of Drug/Alcohol",261.0,259.0,92.0
575,"2019","Bihar","10","Lack Of Road Infrastructure",148.0,117.0,157.0
576,"2019","Bihar","10","Other Causes",179.0,101.0,98.0
577,"2019","Bihar","10","Over Speeding",4766.0,3510.0,3387.0
578,"2019","Bihar","10","Physical Fatigue Of Drivers",109.0,102.0,107.0
579,"2019","Bihar","10","Total Road Accidents",10007.0,7206.0,7205.0
580,"2019","Bihar","10","Unmanned Railway Crossing Accidents",23.0,0.0,23.0
581,"2019","Bihar","10","Vehicles Parking At Road Shoulders",164.0,118.0,86.0
582,"2019","Bihar","10","Weather Condition (Others Causes)",297.0,235.0,227.0
583,"2019","Bihar","10","Weather Condition (Poor Visibility)",962.0,725.0,759.0
584,"2019","Bihar","10","Weather Condition (Total)",1259.0,960.0,986.0
585,"2019","Chandigarh","4","Animal Crossing",0.0,0.0,0.0
586,"2019","Chandigarh","4","Causes Not Known",0.0,0.0,0.0
587,"2019","Chandigarh","4","Dangerous Or Careless Driving/ Over-Taking/Etc.",14.0,8.0,5.0
