"id","year","state_name","state_code","place","gender","number_of_deaths"
4031,"2020","Manipur","14","Urban Area (Near Factory/Industrial Area)","Transgender",0.0
4032,"2020","Manipur","14","Urban Area (Near Recreation Place/ Cinema Hall)","Female",3.0
4033,"2020","Manipur","14","Urban Area (Near Recreation Place/ Cinema Hall)","Male",4.0
4034,"2020","Manipur","14","Urban Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4035,"2020","Manipur","14","Urban Area (Near Religious Place)","Female",0.0
4036,"2020","Manipur","14","Urban Area (Near Religious Place)","Male",0.0
4037,"2020","Manipur","14","Urban Area (Near Religious Place)","Transgender",0.0
4038,"2020","Manipur","14","Urban Area (Near Residential Area)","Female",2.0
4039,"2020","Manipur","14","Urban Area (Near Residential Area)","Male",8.0
4040,"2020","Manipur","14","Urban Area (Near Residential Area)","Transgender",0.0
4041,"2020","Manipur","14","Urban Area (Near School/College/ Educational Institution)","Female",2.0
4042,"2020","Manipur","14","Urban Area (Near School/College/ Educational Institution)","Male",6.0
4043,"2020","Manipur","14","Urban Area (Near School/College/ Educational Institution)","Transgender",0.0
4044,"2020","Manipur","14","Urban Area (Others)","Female",0.0
4045,"2020","Manipur","14","Urban Area (Others)","Male",1.0
4046,"2020","Manipur","14","Urban Area (Others)","Transgender",0.0
4047,"2020","Manipur","14","Urban Area (Sub Total)","Female",8.0
4048,"2020","Manipur","14","Urban Area (Sub Total)","Male",23.0
4049,"2020","Manipur","14","Urban Area (Sub Total)","Transgender",0.0
4050,"2020","Meghalaya","17","Rural Area (Near Factory)","Female",0.0
4051,"2020","Meghalaya","17","Rural Area (Near Factory)","Male",0.0
4052,"2020","Meghalaya","17","Rural Area (Near Factory)","Transgender",0.0
4053,"2020","Meghalaya","17","Rural Area (Near Recreation Place/ Cinema Hall)","Female",0.0
4054,"2020","Meghalaya","17","Rural Area (Near Recreation Place/ Cinema Hall)","Male",1.0
4055,"2020","Meghalaya","17","Rural Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4056,"2020","Meghalaya","17","Rural Area (Near Religious Place)","Female",0.0
4057,"2020","Meghalaya","17","Rural Area (Near Religious Place)","Male",24.0
4058,"2020","Meghalaya","17","Rural Area (Near Religious Place)","Transgender",0.0
4059,"2020","Meghalaya","17","Rural Area (Near Residential Area)","Female",1.0
4060,"2020","Meghalaya","17","Rural Area (Near Residential Area)","Male",29.0
4061,"2020","Meghalaya","17","Rural Area (Near Residential Area)","Transgender",0.0
4062,"2020","Meghalaya","17","Rural Area (Near School/College/ Educational Institution)","Female",0.0
4063,"2020","Meghalaya","17","Rural Area (Near School/College/ Educational Institution)","Male",3.0
4064,"2020","Meghalaya","17","Rural Area (Near School/College/ Educational Institution)","Transgender",0.0
4065,"2020","Meghalaya","17","Rural Area (Others)","Female",4.0
4066,"2020","Meghalaya","17","Rural Area (Others)","Male",28.0
4067,"2020","Meghalaya","17","Rural Area (Others)","Transgender",0.0
4068,"2020","Meghalaya","17","Rural Area (Sub Total)","Female",5.0
4069,"2020","Meghalaya","17","Rural Area (Sub Total)","Male",85.0
4070,"2020","Meghalaya","17","Rural Area (Sub Total)","Transgender",0.0
4071,"2020","Meghalaya","17","Urban Area (At Pedestrian Crossing)","Female",0.0
4072,"2020","Meghalaya","17","Urban Area (At Pedestrian Crossing)","Male",0.0
4073,"2020","Meghalaya","17","Urban Area (At Pedestrian Crossing)","Transgender",0.0
4074,"2020","Meghalaya","17","Urban Area (Near Factory/Industrial Area)","Female",0.0
4075,"2020","Meghalaya","17","Urban Area (Near Factory/Industrial Area)","Male",1.0
4076,"2020","Meghalaya","17","Urban Area (Near Factory/Industrial Area)","Transgender",0.0
4077,"2020","Meghalaya","17","Urban Area (Near Recreation Place/ Cinema Hall)","Female",0.0
4078,"2020","Meghalaya","17","Urban Area (Near Recreation Place/ Cinema Hall)","Male",2.0
4079,"2020","Meghalaya","17","Urban Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4080,"2020","Meghalaya","17","Urban Area (Near Religious Place)","Female",1.0
4081,"2020","Meghalaya","17","Urban Area (Near Religious Place)","Male",0.0
4082,"2020","Meghalaya","17","Urban Area (Near Religious Place)","Transgender",0.0
4083,"2020","Meghalaya","17","Urban Area (Near Residential Area)","Female",7.0
4084,"2020","Meghalaya","17","Urban Area (Near Residential Area)","Male",23.0
4085,"2020","Meghalaya","17","Urban Area (Near Residential Area)","Transgender",0.0
4086,"2020","Meghalaya","17","Urban Area (Near School/College/ Educational Institution)","Female",1.0
4087,"2020","Meghalaya","17","Urban Area (Near School/College/ Educational Institution)","Male",4.0
4088,"2020","Meghalaya","17","Urban Area (Near School/College/ Educational Institution)","Transgender",0.0
4089,"2020","Meghalaya","17","Urban Area (Others)","Female",0.0
4090,"2020","Meghalaya","17","Urban Area (Others)","Male",9.0
4091,"2020","Meghalaya","17","Urban Area (Others)","Transgender",0.0
4092,"2020","Meghalaya","17","Urban Area (Sub Total)","Female",9.0
4093,"2020","Meghalaya","17","Urban Area (Sub Total)","Male",39.0
4094,"2020","Meghalaya","17","Urban Area (Sub Total)","Transgender",0.0
4095,"2020","Mizoram","15","Rural Area (Near Factory)","Female",0.0
4096,"2020","Mizoram","15","Rural Area (Near Factory)","Male",1.0
4097,"2020","Mizoram","15","Rural Area (Near Factory)","Transgender",0.0
4098,"2020","Mizoram","15","Rural Area (Near Recreation Place/ Cinema Hall)","Female",0.0
4099,"2020","Mizoram","15","Rural Area (Near Recreation Place/ Cinema Hall)","Male",0.0
4100,"2020","Mizoram","15","Rural Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4101,"2020","Mizoram","15","Rural Area (Near Religious Place)","Female",1.0
4102,"2020","Mizoram","15","Rural Area (Near Religious Place)","Male",3.0
4103,"2020","Mizoram","15","Rural Area (Near Religious Place)","Transgender",0.0
4104,"2020","Mizoram","15","Rural Area (Near Residential Area)","Female",5.0
4105,"2020","Mizoram","15","Rural Area (Near Residential Area)","Male",18.0
4106,"2020","Mizoram","15","Rural Area (Near Residential Area)","Transgender",0.0
4107,"2020","Mizoram","15","Rural Area (Near School/College/ Educational Institution)","Female",1.0
4108,"2020","Mizoram","15","Rural Area (Near School/College/ Educational Institution)","Male",2.0
4109,"2020","Mizoram","15","Rural Area (Near School/College/ Educational Institution)","Transgender",0.0
4110,"2020","Mizoram","15","Rural Area (Others)","Female",0.0
4111,"2020","Mizoram","15","Rural Area (Others)","Male",0.0
4112,"2020","Mizoram","15","Rural Area (Others)","Transgender",0.0
4113,"2020","Mizoram","15","Rural Area (Sub Total)","Female",7.0
4114,"2020","Mizoram","15","Rural Area (Sub Total)","Male",24.0
4115,"2020","Mizoram","15","Rural Area (Sub Total)","Transgender",0.0
4116,"2020","Mizoram","15","Urban Area (At Pedestrian Crossing)","Female",0.0
4117,"2020","Mizoram","15","Urban Area (At Pedestrian Crossing)","Male",0.0
4118,"2020","Mizoram","15","Urban Area (At Pedestrian Crossing)","Transgender",0.0
4119,"2020","Mizoram","15","Urban Area (Near Factory/Industrial Area)","Female",0.0
4120,"2020","Mizoram","15","Urban Area (Near Factory/Industrial Area)","Male",0.0
4121,"2020","Mizoram","15","Urban Area (Near Factory/Industrial Area)","Transgender",0.0
4122,"2020","Mizoram","15","Urban Area (Near Recreation Place/ Cinema Hall)","Female",0.0
4123,"2020","Mizoram","15","Urban Area (Near Recreation Place/ Cinema Hall)","Male",0.0
4124,"2020","Mizoram","15","Urban Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4125,"2020","Mizoram","15","Urban Area (Near Religious Place)","Female",0.0
4126,"2020","Mizoram","15","Urban Area (Near Religious Place)","Male",1.0
4127,"2020","Mizoram","15","Urban Area (Near Religious Place)","Transgender",0.0
4128,"2020","Mizoram","15","Urban Area (Near Residential Area)","Female",2.0
4129,"2020","Mizoram","15","Urban Area (Near Residential Area)","Male",15.0
4130,"2020","Mizoram","15","Urban Area (Near Residential Area)","Transgender",0.0
4131,"2020","Mizoram","15","Urban Area (Near School/College/ Educational Institution)","Female",0.0
4132,"2020","Mizoram","15","Urban Area (Near School/College/ Educational Institution)","Male",4.0
4133,"2020","Mizoram","15","Urban Area (Near School/College/ Educational Institution)","Transgender",0.0
4134,"2020","Mizoram","15","Urban Area (Others)","Female",0.0
4135,"2020","Mizoram","15","Urban Area (Others)","Male",0.0
4136,"2020","Mizoram","15","Urban Area (Others)","Transgender",0.0
4137,"2020","Mizoram","15","Urban Area (Sub Total)","Female",2.0
4138,"2020","Mizoram","15","Urban Area (Sub Total)","Male",20.0
4139,"2020","Mizoram","15","Urban Area (Sub Total)","Transgender",0.0
4140,"2020","Nagaland","13","Rural Area (Near Factory)","Female",0.0
4141,"2020","Nagaland","13","Rural Area (Near Factory)","Male",0.0
4142,"2020","Nagaland","13","Rural Area (Near Factory)","Transgender",0.0
4143,"2020","Nagaland","13","Rural Area (Near Recreation Place/ Cinema Hall)","Female",0.0
4144,"2020","Nagaland","13","Rural Area (Near Recreation Place/ Cinema Hall)","Male",0.0
4145,"2020","Nagaland","13","Rural Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4146,"2020","Nagaland","13","Rural Area (Near Religious Place)","Female",0.0
4147,"2020","Nagaland","13","Rural Area (Near Religious Place)","Male",0.0
4148,"2020","Nagaland","13","Rural Area (Near Religious Place)","Transgender",0.0
4149,"2020","Nagaland","13","Rural Area (Near Residential Area)","Female",0.0
4150,"2020","Nagaland","13","Rural Area (Near Residential Area)","Male",11.0
4151,"2020","Nagaland","13","Rural Area (Near Residential Area)","Transgender",0.0
4152,"2020","Nagaland","13","Rural Area (Near School/College/ Educational Institution)","Female",1.0
4153,"2020","Nagaland","13","Rural Area (Near School/College/ Educational Institution)","Male",0.0
4154,"2020","Nagaland","13","Rural Area (Near School/College/ Educational Institution)","Transgender",0.0
4155,"2020","Nagaland","13","Rural Area (Others)","Female",0.0
4156,"2020","Nagaland","13","Rural Area (Others)","Male",3.0
4157,"2020","Nagaland","13","Rural Area (Others)","Transgender",0.0
4158,"2020","Nagaland","13","Rural Area (Sub Total)","Female",1.0
4159,"2020","Nagaland","13","Rural Area (Sub Total)","Male",14.0
4160,"2020","Nagaland","13","Rural Area (Sub Total)","Transgender",0.0
4161,"2020","Nagaland","13","Urban Area (At Pedestrian Crossing)","Female",0.0
4162,"2020","Nagaland","13","Urban Area (At Pedestrian Crossing)","Male",0.0
4163,"2020","Nagaland","13","Urban Area (At Pedestrian Crossing)","Transgender",0.0
4164,"2020","Nagaland","13","Urban Area (Near Factory/Industrial Area)","Female",0.0
4165,"2020","Nagaland","13","Urban Area (Near Factory/Industrial Area)","Male",0.0
4166,"2020","Nagaland","13","Urban Area (Near Factory/Industrial Area)","Transgender",0.0
4167,"2020","Nagaland","13","Urban Area (Near Recreation Place/ Cinema Hall)","Female",0.0
4168,"2020","Nagaland","13","Urban Area (Near Recreation Place/ Cinema Hall)","Male",0.0
4169,"2020","Nagaland","13","Urban Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4170,"2020","Nagaland","13","Urban Area (Near Religious Place)","Female",0.0
4171,"2020","Nagaland","13","Urban Area (Near Religious Place)","Male",2.0
4172,"2020","Nagaland","13","Urban Area (Near Religious Place)","Transgender",0.0
4173,"2020","Nagaland","13","Urban Area (Near Residential Area)","Female",1.0
4174,"2020","Nagaland","13","Urban Area (Near Residential Area)","Male",9.0
4175,"2020","Nagaland","13","Urban Area (Near Residential Area)","Transgender",0.0
4176,"2020","Nagaland","13","Urban Area (Near School/College/ Educational Institution)","Female",0.0
4177,"2020","Nagaland","13","Urban Area (Near School/College/ Educational Institution)","Male",0.0
4178,"2020","Nagaland","13","Urban Area (Near School/College/ Educational Institution)","Transgender",0.0
4179,"2020","Nagaland","13","Urban Area (Others)","Female",0.0
4180,"2020","Nagaland","13","Urban Area (Others)","Male",0.0
4181,"2020","Nagaland","13","Urban Area (Others)","Transgender",0.0
4182,"2020","Nagaland","13","Urban Area (Sub Total)","Female",1.0
4183,"2020","Nagaland","13","Urban Area (Sub Total)","Male",11.0
4184,"2020","Nagaland","13","Urban Area (Sub Total)","Transgender",0.0
4185,"2020","Odisha","21","Rural Area (Near Factory)","Female",4.0
4186,"2020","Odisha","21","Rural Area (Near Factory)","Male",110.0
4187,"2020","Odisha","21","Rural Area (Near Factory)","Transgender",0.0
4188,"2020","Odisha","21","Rural Area (Near Recreation Place/ Cinema Hall)","Female",7.0
4189,"2020","Odisha","21","Rural Area (Near Recreation Place/ Cinema Hall)","Male",133.0
4190,"2020","Odisha","21","Rural Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4191,"2020","Odisha","21","Rural Area (Near Religious Place)","Female",13.0
4192,"2020","Odisha","21","Rural Area (Near Religious Place)","Male",149.0
4193,"2020","Odisha","21","Rural Area (Near Religious Place)","Transgender",0.0
4194,"2020","Odisha","21","Rural Area (Near Residential Area)","Female",29.0
4195,"2020","Odisha","21","Rural Area (Near Residential Area)","Male",392.0
4196,"2020","Odisha","21","Rural Area (Near Residential Area)","Transgender",0.0
4197,"2020","Odisha","21","Rural Area (Near School/College/ Educational Institution)","Female",9.0
4198,"2020","Odisha","21","Rural Area (Near School/College/ Educational Institution)","Male",78.0
4199,"2020","Odisha","21","Rural Area (Near School/College/ Educational Institution)","Transgender",0.0
4200,"2020","Odisha","21","Rural Area (Others)","Female",145.0
4201,"2020","Odisha","21","Rural Area (Others)","Male",1324.0
4202,"2020","Odisha","21","Rural Area (Others)","Transgender",0.0
4203,"2020","Odisha","21","Rural Area (Sub Total)","Female",207.0
4204,"2020","Odisha","21","Rural Area (Sub Total)","Male",2186.0
4205,"2020","Odisha","21","Rural Area (Sub Total)","Transgender",0.0
4206,"2020","Odisha","21","Urban Area (At Pedestrian Crossing)","Female",0.0
4207,"2020","Odisha","21","Urban Area (At Pedestrian Crossing)","Male",22.0
4208,"2020","Odisha","21","Urban Area (At Pedestrian Crossing)","Transgender",0.0
4209,"2020","Odisha","21","Urban Area (Near Factory/Industrial Area)","Female",16.0
4210,"2020","Odisha","21","Urban Area (Near Factory/Industrial Area)","Male",189.0
4211,"2020","Odisha","21","Urban Area (Near Factory/Industrial Area)","Transgender",0.0
4212,"2020","Odisha","21","Urban Area (Near Recreation Place/ Cinema Hall)","Female",14.0
4213,"2020","Odisha","21","Urban Area (Near Recreation Place/ Cinema Hall)","Male",203.0
4214,"2020","Odisha","21","Urban Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4215,"2020","Odisha","21","Urban Area (Near Religious Place)","Female",6.0
4216,"2020","Odisha","21","Urban Area (Near Religious Place)","Male",118.0
4217,"2020","Odisha","21","Urban Area (Near Religious Place)","Transgender",0.0
4218,"2020","Odisha","21","Urban Area (Near Residential Area)","Female",30.0
4219,"2020","Odisha","21","Urban Area (Near Residential Area)","Male",342.0
4220,"2020","Odisha","21","Urban Area (Near Residential Area)","Transgender",0.0
4221,"2020","Odisha","21","Urban Area (Near School/College/ Educational Institution)","Female",5.0
4222,"2020","Odisha","21","Urban Area (Near School/College/ Educational Institution)","Male",71.0
4223,"2020","Odisha","21","Urban Area (Near School/College/ Educational Institution)","Transgender",0.0
4224,"2020","Odisha","21","Urban Area (Others)","Female",161.0
4225,"2020","Odisha","21","Urban Area (Others)","Male",1168.0
4226,"2020","Odisha","21","Urban Area (Others)","Transgender",0.0
4227,"2020","Odisha","21","Urban Area (Sub Total)","Female",232.0
4228,"2020","Odisha","21","Urban Area (Sub Total)","Male",2113.0
4229,"2020","Odisha","21","Urban Area (Sub Total)","Transgender",0.0
4230,"2020","Puducherry","34","Rural Area (Near Factory)","Female",0.0
4231,"2020","Puducherry","34","Rural Area (Near Factory)","Male",0.0
4232,"2020","Puducherry","34","Rural Area (Near Factory)","Transgender",0.0
4233,"2020","Puducherry","34","Rural Area (Near Recreation Place/ Cinema Hall)","Female",0.0
4234,"2020","Puducherry","34","Rural Area (Near Recreation Place/ Cinema Hall)","Male",0.0
4235,"2020","Puducherry","34","Rural Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
4236,"2020","Puducherry","34","Rural Area (Near Religious Place)","Female",0.0
4237,"2020","Puducherry","34","Rural Area (Near Religious Place)","Male",0.0
4238,"2020","Puducherry","34","Rural Area (Near Religious Place)","Transgender",0.0
